country_name,year,election_date,iso2c,elec_id,source,concept,drop_if,start_empty,mvdecode,valid_range_min,valid_range_max,recode_from,recode_to,rescale_add,rescale_multiply,replace_if,replace_by,replace_if2,replace_by2,replace_if3,replace_by3,replace_if4,replace_by4,replace_if5,replace_by5,replace_if6,replace_by6,replace_if7,replace_by7,replace_if8,replace_by8,replace_if9,replace_by9,replace_if10,replace_by10,replace_if11,replace_by11,replace_if12,replace_by12,replace_if13,replace_by13,replace_if14,replace_by14
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,age,,,,,,,,,,always,as.numeric(age),,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,lr_self,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,lr_A,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,lr_B,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,lr_C,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,lr_D,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,lr_E,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,like_A,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,like_B,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,like_C,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,like_D,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2017,2017-06-11,FR,FR-2017-06,French Electoral Study 2017,like_E,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,vote,,,,1,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,part,,TRUE,,,,,,,,vote %in% c(1:8),1,"vote %in% c(-1, 0)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,pid,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,pid,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,l_vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,l_vote,,,,1,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,l_part,,TRUE,,,,,,,,l_vote %in% c(1:7),1,"l_vote %in% c(0,8)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,male,,TRUE,,,,,,,,male == 1,1,male == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,like_A,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,like_B,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-02-28,GB,GB-1974-02,EVP NO 1964-1998,like_C,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,vote,,,,1,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,part,,TRUE,,,,,,,,vote %in% c(1:8),1,"vote %in% c(-1, 0)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,pid,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,pid,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,l_vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,l_vote,,,,1,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,l_part,,TRUE,,,,,,,,l_vote %in% c(1:7),1,"l_vote %in% c(0,8)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,male,,TRUE,,,,,,,,male == 1,1,male == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,like_A,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,like_B,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1974,1974-10-10,GB,GB-1974-10,EVP NO 1964-1998,like_C,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,vote,,,,1,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,part,,TRUE,,,,,,,,vote %in% c(1:8),1,"vote %in% c(-1, 0)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,pid,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,pid,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,l_vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,l_vote,,,,1,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,l_part,,TRUE,,,,,,,,l_vote %in% c(1:7),1,"l_vote %in% c(0,8)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,male,,TRUE,,,,,,,,male == 1,1,male == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,like_A,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,like_B,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1979,1979-05-03,GB,GB-1979-05,EVP NO 1964-1998,like_C,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,part,,TRUE,,,,,,,,vote %in% c(1:8),1,"vote %in% c(-1, 0)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,pid,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,pid,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,l_vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,l_vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,l_part,,TRUE,,,,,,,,l_vote %in% c(1:7),1,"l_vote %in% c(0,8)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,male,,TRUE,,,,,,,,male == 1,1,male == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,like_A,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,like_B,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1983,1983-06-09,GB,GB-1983-06,EVP NO 1964-1998,like_C,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,part,,TRUE,,,,,,,,vote %in% c(1:8),1,"vote %in% c(-1, 0)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,pid,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,pid,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,l_vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,l_vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,l_part,,TRUE,,,,,,,,l_vote %in% c(1:7),1,"l_vote %in% c(0,8)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,male,,TRUE,,,,,,,,male == 1,1,male == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,like_A,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,like_B,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1987,1987-06-11,GB,GB-1987-06,EVP NO 1964-1998,like_C,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,part,,TRUE,,,,,,,,vote %in% c(1:8),1,"vote %in% c(-1, 0)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,pid,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,pid,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,l_vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,l_vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,l_part,,TRUE,,,,,,,,l_vote %in% c(1:7),1,"l_vote %in% c(0,8)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,male,,TRUE,,,,,,,,male == 1,1,male == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,like_A,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,like_B,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1992,1992-04-09,GB,GB-1992-04,EVP NO 1964-1998,like_C,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,part,,TRUE,,,,,,,,vote %in% c(1:8),1,"vote %in% c(-1, 0)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,pid,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,pid,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,l_vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,l_vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,l_part,,TRUE,,,,,,,,l_vote %in% c(1:7),1,"l_vote %in% c(0,8)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,male,,TRUE,,,,,,,,male == 1,1,male == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,like_A,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,like_B,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1997,1997-05-01,GB,GB-1997-05,EVP NO 1964-1998,like_C,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,part,,TRUE,,,,,,,,vote %in% c(1:8),1,"vote %in% c(-1, 0)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,pid,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,pid,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,l_vote,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,l_vote,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,l_vote,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,l_vote,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,l_part,,TRUE,,,,,,,,l_vote %in% c(1:7),1,"l_vote %in% c(0,8)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,male,,TRUE,,,,,,,,male == 1,1,male == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,like_A,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,like_B,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2001,2001-06-07,GB,GB-2001-06,EVP NO 1964-1998,like_C,,,-9,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",drop,is.na(drop) | drop2 != 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",vote,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",part,,TRUE,,,,,,,,!is.na(exp_vote) | part == 1,1,part == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",l_vote,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",l_part,,TRUE,,,,,,,,"l_vote %in% c(1:9, 98,99)",1,"l_vote %in% c(0,96)",0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",stfdem,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",male,,TRUE,,,,,,,,male == 1,1,male == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",age,,,"I(c(98,99,999))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",lr_self,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",lr_A,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",lr_B,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",lr_C,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",lr_F,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",lr_G,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",like_A,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",like_B,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",like_C,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",like_D,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",like_E,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",like_F,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2005,2005-05-05,GB,GB-2005-05,"British Election Study, 2005: Face-to-Face Survey [computer file]",like_G,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2010,2010-05-06,GB,GB-2010-05,"British Election Study, 2010: Face-to-Face Survey [computer file]",drop,drop !=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2010,2010-05-06,GB,GB-2010-05,"British Election Study, 2010: Face-to-Face Survey [computer file]",dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2010,2010-05-06,GB,GB-2010-05,"British Election Study, 2010: Face-to-Face Survey [computer file]",vote,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2010,2010-05-06,GB,GB-2010-05,"British Election Study, 2010: Face-to-Face Survey [computer file]",part,,TRUE,,,,,,,,!is.na(exp_vote) | part == 1,1,part == 2,0,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2010,2010-05-06,GB,GB-2010-05,"British Election Study, 2010: Face-to-Face Survey [computer file]",pid,,,,1,11,,,-1,,exp_pid == 10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2010,2010-05-06,GB,GB-2010-05,"British Election Study, 2010: Face-to-Face Survey [computer file]",l_vote,,,,2,9,,,-1,,l_vote == 11,9,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,2010,2010-05-06,GB,GB-2010-05,"British Election Study, 2010: Face-to-Face Survey [computer file]",l_part,,TRUE,,,,,,,,!is.na(exp_l_vote),1,"l_vote %in% c(1,10)",0,,,,,,,,,,,,,,,,,,,,,,,,
